MOT.Q0,MOT.Q1,MOT.Q3,Label
0.506653,-0.158203,-0.183289,1
0.633338,-0.045593,0.067322,1
0.685337,0.000854,0.052673,1
0.322906,-0.541748,-0.615356,2
0.324917,-0.541931,-0.614136,2
0.549008,-0.155701,-0.25354,1
0.310323,-0.564575,-0.646973,2
0.309032,-0.564087,-0.6474,2
0.674022,0.1073,-0.090759,0
0.853588,-0.010193,-0.211548,0
0.323122,-0.542908,-0.614502,2
0.86825,-0.033264,-0.144104,0
0.323336,-0.54187,-0.614929,2
0.310817,-0.566956,-0.644958,2
0.69963,0.032654,-0.10376,0
0.325035,-0.541748,-0.613953,2
0.818596,-0.071777,-0.185181,0
0.646062,0.054077,-0.079529,0
0.677389,-0.038147,0.052063,1
0.331031,-0.541992,-0.611938,2
0.785795,0.019104,-0.161438,0
0.311585,-0.56488,-0.645752,2
0.627065,-0.089966,-0.320435,1
0.873487,0.03186,-0.162659,0
0.53377,-0.082703,-0.195801,1
0.322843,-0.542419,-0.615173,2
0.323676,-0.541992,-0.614502,2
0.784794,-0.000916,-0.195251,0
0.31053,-0.564575,-0.646179,2
0.329156,-0.540344,-0.614075,2
0.571021,-0.167053,-0.270264,1
0.322016,-0.541626,-0.616211,2
0.677551,-0.076843,-0.299011,1
0.331657,-0.542542,-0.612427,2
0.84681,-0.041199,-0.221924,0
0.752388,0.080688,-0.059326,0
0.816126,-0.073486,-0.181641,0
0.608079,-0.197205,-0.356323,1
0.321587,-0.541626,-0.615356,2
0.624336,-0.235779,-0.336975,1
0.672032,-0.104126,-0.328979,1
0.857216,0.019165,-0.179443,0
0.311014,-0.565247,-0.64563,2
0.325685,-0.541565,-0.61377,2
0.540435,-0.172241,-0.297058,1
0.546587,-0.132263,-0.245483,1
0.596071,-0.212952,-0.315369,1
0.793029,-0.035583,-0.229065,0
0.552944,-0.104797,-0.273193,1
0.767987,-0.02301,-0.123047,0
0.662694,0.079651,-0.157837,0
0.705184,0.058105,-0.095215,0
0.648142,-0.132568,-0.259521,1
0.311841,-0.565796,-0.645752,2
0.660106,-0.003357,-0.187622,0
0.457435,-0.087769,-0.153992,1
0.835161,0.056702,-0.08783,1
0.331602,-0.542603,-0.612122,2
0.632886,-0.201782,-0.326599,1
0.492469,-0.146729,-0.191956,1
0.824371,0.084961,-0.035156,1
0.680292,0.045105,-0.151184,0
0.310288,-0.566895,-0.644958,2
0.474317,-0.19458,-0.149536,1
0.646116,-0.183472,-0.325867,1
0.680305,-0.004395,0.047363,1
0.323835,-0.540039,-0.615479,2
0.856631,0.114502,-0.028442,1
0.766713,0.050415,-0.019531,1
0.8052,0.005798,-0.190735,0
0.397133,-0.238831,-0.292114,1
0.70645,0.012146,0.02832,1
0.663728,0.047729,-0.092285,0
0.663544,-0.039001,0.064575,1
0.687902,0.057373,-0.149658,0
0.332092,-0.542419,-0.611267,2
0.671668,0.082764,-0.156067,0
0.323791,-0.539978,-0.61499,2
0.824932,-0.010681,-0.097595,0
0.701441,0.046753,0.019043,1
0.645473,-0.016418,-0.164551,0
0.309134,-0.565613,-0.646057,2
0.680719,-0.052734,-0.313232,1
0.322344,-0.53949,-0.616272,2
0.723281,-0.008789,-0.165588,0
0.311538,-0.564392,-0.64624,2
0.677525,0.073914,-0.158997,0
0.731524,0.071655,-0.055298,0
0.702643,0.05658,-0.155579,0
0.32348,-0.541992,-0.614746,2
0.310186,-0.564636,-0.646484,2
0.658443,-0.071045,-0.336548,1
0.322622,-0.54303,-0.614563,2
0.780171,-0.024353,-0.147827,0
0.666334,0.075562,-0.159119,0
0.861375,-0.098755,-0.166931,0
0.322671,-0.542969,-0.614685,2
0.309294,-0.564636,-0.646912,2
0.559967,-0.157715,-0.271301,1
0.32419,-0.541504,-0.61499,2
0.703009,0.05542,-0.151855,0
0.324242,-0.542053,-0.614197,2
0.323604,-0.5401,-0.614746,2
0.788208,0.052917,-0.032959,1
0.832696,0.082947,-0.039978,1
0.685539,-0.014648,-0.162964,0
0.712729,0.074707,-0.125,0
0.788427,0.039917,-0.192993,0
0.657549,0.100281,-0.134155,0
0.309724,-0.564087,-0.647339,2
0.311734,-0.566223,-0.644348,2
0.819041,0.067749,-0.22998,0
0.719486,0.072144,-0.158569,0
0.308949,-0.565674,-0.646362,2
0.665136,0.101135,-0.143921,0
0.669296,-0.171204,-0.318542,1
0.758901,0.042053,-0.178406,0
0.657632,-0.071594,0.053955,1
0.68759,-0.054932,-0.160278,0
0.707756,0.048279,-0.15332,0
0.625947,-0.193176,-0.348694,1
0.309371,-0.564575,-0.646851,2
0.422317,-0.184265,-0.188049,1
0.466477,-0.189087,-0.119568,1
0.323846,-0.542236,-0.614197,2
0.853452,-0.016479,-0.184875,0
0.312494,-0.564514,-0.646057,2
0.308526,-0.563538,-0.647888,2
0.322754,-0.542542,-0.614502,2
0.670592,0.116577,-0.138062,0
0.322647,-0.542419,-0.614807,2
0.740122,0.027832,0.00531,1
0.332619,-0.542419,-0.61145,2
0.514441,-0.200562,-0.272644,1
0.312841,-0.566101,-0.644653,2
0.669467,-0.118042,-0.322998,1
0.31141,-0.565613,-0.644653,2
0.686273,0.07312,-0.147949,0
0.725792,0.038147,-0.175476,0
0.460526,-0.188049,-0.138794,1
0.568934,-0.220642,-0.232971,1
0.612762,-0.158691,-0.273193,1
0.647739,0.009033,-0.042542,0
0.874396,-0.063721,-0.1745,0
0.615151,-0.150085,-0.278137,1
0.465893,-0.189209,-0.223572,1
0.323551,-0.541321,-0.615112,2
0.331786,-0.542908,-0.611938,2
0.698585,0.07135,-0.174011,0
0.48994,-0.125,-0.135437,1
0.307869,-0.565308,-0.646851,2
0.32275,-0.54248,-0.614746,2
0.325649,-0.541565,-0.613647,2
0.642309,0.062256,-0.111877,0
0.32961,-0.540222,-0.613892,2
0.712386,0.040344,-0.164551,0
0.864684,-0.101563,-0.166382,0
0.866136,-0.107178,-0.165283,0
0.6877,-0.015442,-0.164124,0
0.752835,0.028381,-0.143066,0
0.428537,-0.126099,-0.166626,1
0.323245,-0.541626,-0.615051,2
0.330209,-0.541931,-0.612061,2
0.67424,-0.029724,0.065674,1
0.706189,-0.000427,0.051941,1
0.681547,-0.02655,-0.163818,0
0.561803,-0.14093,-0.25824,1
0.695304,0.034119,-0.101501,0
0.65723,0.052734,-0.109436,0
0.692003,-0.026001,-0.138184,0
0.3104,-0.565247,-0.646118,2
0.30908,-0.563965,-0.647522,2
0.642745,-0.115723,-0.251709,1
0.73203,-0.011536,-0.210144,0
0.481961,-0.138,-0.190369,1
0.432308,-0.101746,-0.219788,1
0.313331,-0.566711,-0.644226,2
0.839235,-0.009033,-0.173889,0
0.692417,0.058105,-0.109985,0
0.849695,0.048828,-0.189636,0
0.745079,0.034912,-0.156311,0
0.330997,-0.541748,-0.612549,2
0.513706,-0.108765,-0.296814,1
0.718019,-0.028625,-0.219604,0
0.313342,-0.567566,-0.643738,2
0.331529,-0.542542,-0.611511,2
0.330732,-0.542725,-0.612671,2
0.758497,0.050964,-0.041138,1
0.793857,-0.000122,-0.18689,0
0.823299,-0.049133,-0.217651,0
0.322747,-0.53949,-0.615967,2
0.857278,0.047058,-0.094543,1
0.768964,0.045593,-0.028564,1
0.828074,-0.066284,-0.144531,0
0.322028,-0.541016,-0.615051,2
0.665607,-0.078735,-0.294617,1
0.311595,-0.567871,-0.643738,2
0.32392,-0.541931,-0.61438,2
0.79546,0.121094,-0.072388,1
0.715825,0.028748,0.01825,1
0.779905,0.007202,-0.098206,0
0.322347,-0.542725,-0.614319,2
0.51096,-0.106995,-0.20929,1
0.323425,-0.543518,-0.614319,2
0.825905,-0.074707,-0.168091,0
0.324726,-0.541321,-0.614868,2
0.309407,-0.565063,-0.646484,2
0.874921,0.008911,-0.190796,0
0.331234,-0.541809,-0.612976,2
0.742444,0.008118,0.034973,1
0.80935,-0.007507,-0.182983,0
0.330873,-0.542358,-0.612732,2
0.684559,-0.040039,-0.203003,0
0.322208,-0.542664,-0.614258,2
0.853742,-0.039917,-0.221497,0
0.668121,-0.009766,-0.006775,1
0.838524,0.065735,-0.150269,0
0.309678,-0.565613,-0.645874,2
0.311498,-0.56427,-0.646057,2
0.690739,0.066345,-0.141602,0
0.704445,0.079224,-0.176819,0
0.806197,0.066406,-0.027161,1
0.655515,-0.124023,-0.258911,1
0.809384,0.108398,-0.084412,1
0.463384,-0.195618,-0.132202,1
0.324275,-0.540527,-0.614441,2
0.324151,-0.541138,-0.615051,2
0.761672,0.076233,-0.067688,1
0.322517,-0.54248,-0.614868,2
0.748754,0.034424,-0.169006,0
0.668795,-0.032776,0.050171,1
0.605043,-0.075195,-0.283569,1
0.559344,-0.070679,-0.184998,1
0.616915,-0.200806,-0.342346,1
0.332529,-0.542358,-0.611694,2
0.322782,-0.542786,-0.614929,2
0.313071,-0.56665,-0.644714,2
0.454186,-0.094299,-0.145691,1
0.827204,-0.043518,-0.131775,0
0.310171,-0.565063,-0.646118,2
0.399181,-0.105042,-0.250427,1
0.616708,-0.122192,-0.320313,1
0.696873,-0.006226,0.053772,1
0.473075,-0.177551,-0.140076,1
0.323526,-0.541565,-0.615051,2
0.865541,0.03125,-0.160156,0
0.311618,-0.565186,-0.645508,2
0.686949,-0.014709,-0.163391,0
0.779846,0.057861,-0.000549,1
0.635798,-0.070251,0.107422,1
0.312525,-0.565613,-0.645081,2
0.312536,-0.565918,-0.644653,2
0.771453,0.044922,0.008362,1
0.868096,-0.039368,-0.141663,0
0.728684,-0.012634,0.014954,1
0.578384,-0.070129,-0.24646,1
0.707649,-0.09198,-0.124207,0
0.734096,-0.000427,0.043152,1
0.661122,-0.040405,0.100403,1
0.321887,-0.541809,-0.616211,2
0.649241,0.004639,0.056274,1
0.309627,-0.564148,-0.647217,2
0.85693,-0.032349,-0.205566,0
0.331771,-0.542419,-0.611206,2
0.590757,-0.194336,-0.306885,1
0.322966,-0.542969,-0.614624,2
0.646907,-0.07373,-0.291016,1
0.694902,0.06781,-0.14447,0
0.618184,-0.203125,-0.360779,1
0.496686,-0.248047,-0.134766,1
0.66783,0.070007,-0.139404,0
0.673263,0.052734,-0.13147,0
0.714427,0.046204,-0.164246,0
0.761758,0.002136,-0.014099,1
0.861494,-0.029846,-0.199158,0
0.309276,-0.563721,-0.647217,2
0.834555,0.085266,-0.070251,1
0.652935,-0.044189,-0.122375,0
0.802034,0.024963,-0.233459,0
0.519084,-0.242371,-0.237671,1
0.313192,-0.566162,-0.644043,2
0.851541,-0.028687,-0.182007,0
0.322531,-0.542664,-0.614746,2
0.323558,-0.541199,-0.614746,2
0.332516,-0.542419,-0.611694,2
0.818203,0.045837,-0.024597,1
0.704324,-0.045654,0.075195,1
0.851441,0.170044,-0.041443,1
0.667976,-0.042358,0.050293,1
0.311207,-0.564026,-0.646912,2
0.675196,0.029846,-0.07312,0
0.322547,-0.542786,-0.613831,2
0.705946,0.019531,0.027588,1
0.311753,-0.566895,-0.644714,2
0.311853,-0.565247,-0.645264,2
0.806818,-0.017395,-0.164185,0
0.311967,-0.565125,-0.64624,2
0.670055,0.052124,-0.093933,0
0.633819,-0.012878,0.025635,1
0.311675,-0.56543,-0.645691,2
0.322687,-0.541687,-0.615479,2
0.5866,-0.069153,-0.249634,1
0.321026,-0.54126,-0.615784,2
0.630106,-0.017883,-0.085266,0
0.584547,-0.097229,-0.28009,1
0.325378,-0.542053,-0.613831,2
0.310914,-0.565735,-0.645752,2
0.792038,-0.032898,-0.149841,0
0.858079,-0.039551,-0.207458,0
0.320721,-0.540161,-0.617188,2
0.331656,-0.542114,-0.611633,2
0.331126,-0.541992,-0.612732,2
0.714608,-0.025696,0.06543,1
0.32048,-0.54071,-0.615845,2
0.310297,-0.565857,-0.646057,2
0.331222,-0.542053,-0.613281,2
0.853182,-0.011108,-0.179016,0
0.870016,-0.119019,-0.158875,0
0.824011,-0.033264,-0.254089,0
0.577771,-0.210388,-0.324524,1
0.845481,-0.02301,-0.200989,0
0.54812,-0.167114,-0.280212,1
0.847777,-0.098083,-0.170776,0
0.715142,0.053406,-0.167969,0
0.716888,-0.020386,-0.168518,0
0.630607,-0.02002,-0.148315,0
0.659626,-0.068237,0.055908,1
0.32476,-0.541077,-0.615112,2
0.311204,-0.564392,-0.646362,2
0.646697,-0.108704,-0.349854,1
0.807114,0.129456,-0.080078,1
0.5442,-0.168274,-0.213013,1
0.617688,-0.18457,-0.375366,1
0.661249,0.109802,-0.119751,0
0.687024,0.075012,-0.156677,0
0.311079,-0.565552,-0.645447,2
0.806427,-0.023682,-0.23877,0
0.420538,-0.109863,-0.200256,1
0.325386,-0.541138,-0.614258,2
0.637504,-0.221436,-0.366272,1
0.470879,-0.139587,-0.180237,1
0.329401,-0.541138,-0.613525,2
0.437482,-0.15509,-0.149841,1
0.80511,-0.015747,-0.213928,0
0.666418,0.029175,-0.089905,0
0.672091,0.072144,-0.095642,0
0.442198,-0.147339,-0.151978,1
0.624896,-0.077637,-0.317383,1
0.322839,-0.54248,-0.614746,2
0.309195,-0.565308,-0.646179,2
0.622152,-0.178589,-0.382141,1
0.726728,0.004028,-0.099792,0
0.329756,-0.541443,-0.613159,2
0.713342,-0.019226,-0.172607,0
0.855767,-0.027405,-0.254639,0
0.312922,-0.566223,-0.644043,2
0.31033,-0.56427,-0.646851,2
0.471417,-0.156006,-0.205261,1
0.476589,-0.088135,-0.181824,1
0.323009,-0.541687,-0.615356,2
0.312324,-0.565369,-0.645508,2
0.793331,-0.013123,-0.172546,0
0.537294,-0.075745,-0.217041,1
0.654854,0.038696,-0.114075,0
0.310375,-0.564697,-0.647034,2
0.646514,0.068542,-0.11908,0
0.330919,-0.541992,-0.61261,2
0.782596,0.020264,-0.211853,0
0.649158,-0.119995,-0.311279,1
0.325461,-0.541992,-0.613464,2
0.826438,-0.034668,-0.130615,0
0.779047,0.104797,-0.076904,1
0.313377,-0.567139,-0.643982,2
0.733928,0.048889,-0.184509,0
0.724283,0.081909,-0.167725,0
0.805206,0.197571,-0.054443,1
0.68375,-0.036011,0.053406,1
0.724681,0.059204,-0.033264,1
0.30918,-0.56543,-0.646118,2
0.729338,0.054199,-0.17334,0
0.308947,-0.563599,-0.647827,2
0.735684,-0.00293,-0.113953,0
0.323006,-0.542908,-0.614563,2
0.308654,-0.563416,-0.64801,2
0.311726,-0.564758,-0.646484,2
0.309014,-0.565613,-0.646423,2
0.63038,-0.018982,-0.147217,0
0.673017,-0.03064,-0.143555,0
0.78776,-0.023621,-0.210632,0
0.311146,-0.565796,-0.644775,2
0.811272,0.068542,-0.032776,1
0.320624,-0.540344,-0.615479,2
0.321263,-0.54126,-0.617065,2
0.312062,-0.565002,-0.646301,2
0.597864,-0.208923,-0.315491,1
0.321923,-0.542358,-0.614441,2
0.309482,-0.564209,-0.647156,2
0.521786,-0.147339,-0.211853,1
0.665189,-0.046326,0.041504,1
0.644224,0.082153,-0.116699,0
0.519834,-0.150391,-0.203552,1
0.771874,0.056274,-0.18158,0
0.814181,-0.004944,-0.097961,0
0.591377,-0.069153,-0.254944,1
0.318634,-0.540039,-0.617859,2
0.682892,-0.14563,-0.291931,1
0.665316,0.042053,-0.096252,0
0.492672,-0.227783,-0.169312,1
0.829984,0.060425,-0.282043,0
0.780251,-0.02887,-0.189026,0
0.3245,-0.542297,-0.613892,2
0.495786,-0.263428,-0.172607,1
0.849466,-0.013184,-0.070801,0
0.68201,-0.023743,0.056641,1
0.532284,-0.120667,-0.159973,1
0.684757,-0.024048,0.05304,1
0.322075,-0.541992,-0.615295,2
0.821214,-0.079468,-0.176819,0
0.324275,-0.540283,-0.615173,2
0.646724,0.054504,-0.078491,0
0.700344,-0.040588,0.075134,1
0.309936,-0.56488,-0.646545,2
0.692367,0.099731,-0.117493,0
0.682925,0.080139,-0.134888,0
0.322878,-0.542664,-0.613953,2
0.707439,0.008362,0.06427,1
0.542995,-0.260132,-0.238342,1
0.331656,-0.542786,-0.612305,2
0.312376,-0.565918,-0.644653,2
0.32542,-0.541443,-0.614441,2
0.310859,-0.566833,-0.644775,2
0.86206,-0.043579,-0.218384,0
0.330391,-0.541077,-0.613281,2
0.60161,-0.168152,-0.356384,1
0.323343,-0.541199,-0.615845,2
0.310929,-0.566711,-0.645081,2
0.455742,-0.18042,-0.150635,1
0.32253,-0.542297,-0.614929,2
0.654632,0.112122,-0.177551,0
0.665332,0.104614,-0.12793,0
0.324373,-0.541565,-0.614746,2
0.311195,-0.567322,-0.644531,2
0.786555,-0.000488,-0.102173,0
0.650257,0.083435,-0.092346,0
0.737299,-0.000488,-0.103821,0
0.323211,-0.543152,-0.61438,2
0.774465,0.01123,-0.167542,0
0.678739,-0.030762,0.065857,1
0.477731,-0.174133,-0.21759,1
0.329194,-0.540955,-0.613892,2
0.677285,0.037476,-0.115784,0
0.677879,-0.077271,-0.301819,1
0.321934,-0.541626,-0.616394,2
0.3116,-0.564148,-0.646423,2
0.830075,-0.015564,-0.204224,0
0.32276,-0.542969,-0.614685,2
0.321649,-0.541504,-0.616089,2
0.567093,-0.066284,-0.268372,1
0.313178,-0.566895,-0.644409,2
0.321722,-0.540955,-0.617188,2
0.325711,-0.54248,-0.613464,2
0.312361,-0.565857,-0.644714,2
0.322444,-0.542358,-0.615295,2
0.869663,-0.039368,-0.119934,0
0.31102,-0.563599,-0.646912,2
0.673074,-0.112549,-0.339844,1
0.332516,-0.542419,-0.611694,2
0.674122,0.107178,-0.092102,0
0.849632,-0.063599,-0.19104,0
0.734021,0.06134,-0.16095,0
0.313487,-0.567078,-0.643982,2
0.620552,-0.088745,-0.294678,1
0.49072,-0.164185,-0.211487,1
0.8322,-0.028564,-0.209961,0
0.332041,-0.542053,-0.612183,2
0.514569,-0.152588,-0.266785,1
0.659633,0.09491,-0.137146,0
0.330747,-0.542419,-0.612793,2
0.584055,-0.198914,-0.262878,1
0.456399,-0.18927,-0.128906,1
0.62516,-0.219666,-0.362793,1
0.323343,-0.539551,-0.616821,2
0.480012,-0.165161,-0.200623,1
0.864423,-0.104858,-0.16449,0
0.321295,-0.540894,-0.614929,2
0.320504,-0.540344,-0.616577,2
0.311746,-0.567322,-0.644226,2
0.839425,-0.004822,-0.114807,0
0.324194,-0.54248,-0.613892,2
0.312173,-0.565796,-0.64563,2
0.701816,0.068909,-0.150452,0
0.428789,-0.105286,-0.173828,1
0.773018,0.037476,-0.215393,0
0.678199,-0.106262,-0.332886,1
0.331387,-0.541504,-0.612976,2
0.673079,-0.157104,-0.314575,1
0.30937,-0.563843,-0.647644,2
0.769092,0.015442,-0.156189,0
0.309143,-0.566345,-0.645874,2
0.717521,0.094299,-0.193176,0
0.329885,-0.540649,-0.614258,2
0.840243,-0.023804,-0.213867,0
0.773607,0.012634,-0.045593,1
0.881535,-0.03894,-0.176636,0
0.430514,-0.124817,-0.238708,1
0.309886,-0.565125,-0.64624,2
0.331792,-0.542847,-0.611755,2
0.323082,-0.543457,-0.614319,2
0.552775,-0.09198,-0.301941,1
0.322592,-0.542175,-0.615051,2
0.7102,0.029541,-0.010071,1
0.641014,-0.03833,0.058411,1
0.319992,-0.540405,-0.617493,2
0.500581,-0.176697,-0.17804,1
0.805563,0.16272,-0.072754,1
0.330213,-0.54126,-0.612793,2
0.312865,-0.566406,-0.644836,2
0.308816,-0.563416,-0.64801,2
0.321614,-0.539673,-0.616211,2
0.318657,-0.539795,-0.61792,2
0.772071,0.035461,0.029724,1
0.32085,-0.540649,-0.615234,2
0.321962,-0.540649,-0.616394,2
0.308533,-0.564209,-0.647339,2
0.671719,-0.14856,-0.308899,1
0.323624,-0.541016,-0.615295,2
0.321472,-0.540588,-0.616516,2
0.631221,-0.119873,-0.322205,1
0.322087,-0.541809,-0.615356,2
0.691639,0.01532,0.01178,1
0.850228,-0.027344,-0.142212,0
0.323309,-0.541992,-0.614319,2
0.311681,-0.564941,-0.645691,2
0.309245,-0.563782,-0.647949,2
0.826355,-0.013428,-0.195007,0
0.667665,0.120483,0.0672,0
0.702721,0.037842,-0.136902,0
0.311314,-0.564514,-0.646973,2
0.46345,-0.206726,-0.129211,1
0.695098,-0.028381,0.040283,1
0.742183,0.06189,-0.217957,0
0.741329,-0.007141,-0.16156,0
0.322874,-0.541138,-0.615723,2
0.696415,0.105225,-0.121887,0
0.330068,-0.542053,-0.613342,2
0.311554,-0.565247,-0.645447,2
0.321171,-0.540039,-0.616638,2
0.309566,-0.565186,-0.646301,2
0.515862,-0.093506,-0.227661,1
0.803097,0.035156,-0.009949,1
0.666953,0.075806,-0.092712,0
0.309402,-0.565125,-0.64624,2
0.85311,-0.030518,-0.120728,0
0.407168,-0.128235,-0.250366,1
0.829284,0.002258,-0.125732,0
0.323512,-0.541504,-0.615112,2
0.644662,-0.031921,0.049316,1
0.677051,-0.058167,-0.310791,1
0.556534,-0.033752,-0.260681,1
0.619821,-0.182007,-0.388367,1
0.707429,0.008728,0.064331,1
0.634269,-0.238098,-0.36676,1
0.323599,-0.54126,-0.615234,2
0.683974,0.094666,-0.107727,0
0.655972,-0.024841,0.008057,1
0.801328,0.034546,-0.175293,0
0.321481,-0.541748,-0.61554,2
0.311274,-0.567505,-0.644409,2
0.322869,-0.542908,-0.613647,2
0.539745,-0.108643,-0.265137,1
0.71371,0.057861,-0.167419,0
0.322636,-0.542542,-0.613953,2
0.834345,-0.004333,-0.204773,0
0.666564,0.046997,-0.106323,0
0.694807,-0.033508,0.057312,1
0.312463,-0.565613,-0.645996,2
0.674274,-0.002502,0.028809,1
0.832005,-0.020325,-0.223694,0
0.330152,-0.54071,-0.614014,2
0.41466,-0.206482,-0.14917,1
0.323354,-0.540161,-0.615906,2
0.324133,-0.541138,-0.615295,2
0.322541,-0.543152,-0.614685,2
0.622267,-0.179382,-0.383789,1
0.849549,0.052979,-0.234375,0
0.724781,-0.021667,-0.170349,0
0.49971,-0.165527,-0.202576,1
0.566066,-0.14386,-0.244385,1
0.531443,-0.178101,-0.20697,1
0.813151,0.089722,-0.028259,1
0.329933,-0.541138,-0.612488,2
0.635545,-0.03009,0.041016,1
0.857437,-0.045227,-0.203247,0
0.682328,-0.021851,0.071289,1
0.311934,-0.563477,-0.647156,2
0.678584,-0.114624,-0.352905,1
0.314319,-0.567383,-0.643616,2
0.311186,-0.567505,-0.644104,2
0.322988,-0.54303,-0.614136,2
0.309459,-0.565491,-0.64624,2
0.329895,-0.541565,-0.612366,2
0.325449,-0.54126,-0.614258,2
0.309657,-0.564514,-0.646729,2
0.323739,-0.541443,-0.615234,2
0.421766,-0.10907,-0.257141,1
0.78406,-0.040161,-0.162842,0
0.324658,-0.541138,-0.615112,2
0.331487,-0.542969,-0.612,2
0.332205,-0.542175,-0.611938,2
0.309504,-0.565796,-0.645874,2
0.309452,-0.564575,-0.646851,2
0.32316,-0.541687,-0.615417,2
0.32944,-0.540405,-0.614197,2
0.331893,-0.542297,-0.611389,2
0.698748,0.058411,-0.148865,0
0.70723,0.008728,0.064514,1
0.312889,-0.566223,-0.645447,2
0.843061,-0.029968,-0.258545,0
0.825154,0.116272,-0.049438,1
0.478761,-0.186279,-0.146606,1
0.311627,-0.564758,-0.646301,2
0.526559,-0.077942,-0.23114,1
0.322699,-0.542297,-0.615356,2
0.681338,-0.14801,-0.292725,1
0.721725,-0.018799,0.060547,1
0.702079,-0.05365,0.077148,1
0.331892,-0.542542,-0.611267,2
0.48499,-0.191528,-0.175903,1
0.645286,-0.149231,-0.331665,1
0.323757,-0.542358,-0.614136,2
0.710827,0.018738,0.020447,1
0.641466,-0.148438,-0.337646,1
0.461753,-0.207153,-0.138306,1
0.712358,0.073364,-0.122864,0
0.66577,0.075256,-0.152588,0
0.634722,0.086548,-0.122803,0
0.739567,-0.007141,0.031616,1
0.745848,0.022156,0.019348,1
0.666445,-0.050354,-0.13562,0
0.680515,-0.008484,-0.166565,0
0.658306,0.098389,-0.136169,0
0.708834,0.025085,-0.15686,0
0.768105,0.033875,-0.170959,0
0.323098,-0.54248,-0.614563,2
0.74826,0.033936,-0.158203,0
0.32406,-0.541443,-0.615112,2
0.80199,-0.110291,-0.192627,0
0.323095,-0.543518,-0.614258,2
0.775972,0.086975,-0.045166,1
0.312507,-0.56604,-0.644714,2
0.309154,-0.564819,-0.646973,2
0.311761,-0.566467,-0.644043,2
0.322377,-0.542542,-0.614136,2
0.609159,-0.022339,0.054871,1
0.691746,0.064026,-0.153076,0
0.311942,-0.568176,-0.643494,2
0.497056,-0.252197,-0.133118,1
0.591312,-0.174561,-0.317932,1
0.332706,-0.542297,-0.611511,2
0.312238,-0.565918,-0.644836,2
0.818165,0.18457,-0.101379,1
0.702838,0.103455,0.060608,0
0.838806,0.087769,-0.079651,1
0.598701,-0.180847,-0.329041,1
0.709177,-0.03241,-0.100464,0
0.732484,0.036621,-0.076538,0
0.3319,-0.542786,-0.611328,2
0.661969,0.080627,-0.143982,0
0.321357,-0.539612,-0.616821,2
0.642996,-0.220642,-0.320862,1
0.312029,-0.565674,-0.645691,2
0.616557,-0.203125,-0.357544,1
0.653026,-0.035645,0.052979,1
0.323314,-0.543335,-0.614258,2
0.736558,0.032043,-0.183105,0
0.663524,-0.015625,0.03833,1
0.836151,-0.048096,-0.203186,0
0.422103,-0.122803,-0.204102,1
0.736194,-0.026733,-0.122253,0
0.32585,-0.541626,-0.61377,2
0.310623,-0.563538,-0.647156,2
0.311456,-0.563782,-0.646851,2
0.32054,-0.540894,-0.617249,2
0.711329,0.083557,-0.116333,0
0.54084,-0.087646,-0.21582,1
0.719845,0.053528,-0.177856,0
0.500339,-0.237183,-0.123596,1
